customer_id,tenure_months,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,senior_citizen,churn
CUST-01547,50,50.33,2616.65,Month-to-month,DSL,Credit card,No,Yes,No,No
CUST-01548,62,28.19,1794.25,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No
CUST-01549,36,54.2,1858.72,One year,DSL,Bank transfer,Yes,No,Yes,No
CUST-01550,1,88.34,94.18,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,Yes
CUST-01551,21,53.99,1179.71,Two year,DSL,Credit card,No,No,No,No
CUST-01552,62,50.34,3199.86,One year,DSL,Electronic check,No,Yes,No,No
CUST-01553,39,23.29,930.25,Month-to-month,DSL,Electronic check,No,Yes,Yes,No
CUST-01554,45,109.06,5225.21,Month-to-month,DSL,Credit card,Yes,No,Yes,No
CUST-01555,33,86.82,3061.4,One year,DSL,Bank transfer,No,Yes,Yes,No
CUST-01556,12,85.48,1041.46,Month-to-month,DSL,Electronic check,Yes,No,No,Yes
CUST-01557,65,90.23,5786.75,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-01558,56,80.84,4428.34,Two year,DSL,Credit card,No,Yes,No,No
CUST-01559,72,61.14,4626.82,One year,DSL,Bank transfer,Yes,No,No,No
CUST-01560,62,63.07,4000.81,One year,DSL,Bank transfer,No,No,Yes,No
CUST-01561,21,56.74,1110.95,Month-to-month,DSL,Credit card,No,No,No,No
CUST-01562,19,125.0,2239.03,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No
CUST-01563,18,80.34,1538.71,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01564,67,55.87,3973.58,One year,Fiber optic,Bank transfer,No,No,No,No
CUST-01565,41,78.17,3436.67,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01566,33,42.74,1394.14,Month-to-month,DSL,Electronic check,No,Yes,Yes,No
CUST-01567,70,103.11,7545.74,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,No
CUST-01568,44,51.13,2367.87,One year,DSL,Electronic check,Yes,No,No,No
CUST-01569,66,79.03,5062.17,One year,No,Electronic check,Yes,No,No,No
CUST-01570,71,92.58,6200.18,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01571,6,76.23,493.75,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes
CUST-01572,27,69.27,1729.71,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01573,53,67.26,3620.3,Month-to-month,Fiber optic,Credit card,Yes,No,No,No
CUST-01574,59,65.65,3966.44,Month-to-month,DSL,Mailed check,No,Yes,No,No
CUST-01575,11,53.16,601.77,Month-to-month,DSL,Mailed check,Yes,Yes,No,Yes
CUST-01576,23,56.21,1242.28,One year,DSL,Credit card,No,Yes,No,Yes
CUST-01577,40,102.51,4245.77,One year,Fiber optic,Electronic check,Yes,No,No,No
CUST-01578,58,64.4,3565.71,Two year,DSL,Bank transfer,No,Yes,No,No
CUST-01579,9,48.14,456.07,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-01580,44,54.61,2294.85,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-01581,22,93.41,2119.7,Month-to-month,DSL,Bank transfer,Yes,No,No,Yes
CUST-01582,16,83.21,1391.73,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-01583,38,80.45,2904.95,One year,DSL,Credit card,No,Yes,No,No
CUST-01584,30,60.82,1748.11,Month-to-month,DSL,Credit card,Yes,No,No,No
CUST-01585,46,80.76,3880.86,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01586,23,51.55,1107.11,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-01587,60,60.77,3465.79,Month-to-month,DSL,Electronic check,Yes,No,Yes,Yes
CUST-01588,6,90.28,537.83,One year,Fiber optic,Credit card,No,No,No,Yes
CUST-01589,63,87.98,5924.24,One year,Fiber optic,Mailed check,Yes,No,No,Yes
CUST-01590,3,43.43,131.58,Month-to-month,DSL,Bank transfer,No,Yes,No,No
CUST-01591,53,46.47,2418.65,Two year,No,Credit card,Yes,No,No,Yes
CUST-01592,25,69.61,1873.45,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
CUST-01593,28,108.43,3018.41,Month-to-month,DSL,Electronic check,No,Yes,No,Yes
CUST-01594,2,21.03,41.61,Month-to-month,DSL,Bank transfer,Yes,Yes,No,No
CUST-01595,51,73.68,3704.56,One year,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01596,12,33.97,395.39,One year,Fiber optic,Electronic check,No,No,Yes,No
CUST-01597,48,51.78,2416.12,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,No
CUST-01598,53,58.25,3180.03,Two year,No,Credit card,No,No,Yes,No
CUST-01599,61,56.91,3216.47,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-01600,51,54.19,2844.09,Month-to-month,No,Electronic check,Yes,No,No,No
CUST-01601,22,67.17,1407.09,One year,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01602,54,54.15,2869.93,Two year,DSL,Credit card,Yes,No,Yes,Yes
CUST-01603,60,31.9,1805.76,One year,DSL,Credit card,No,Yes,No,No
CUST-01604,23,85.72,1988.2,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-01605,9,85.07,793.73,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes
CUST-01606,65,87.24,5538.73,One year,DSL,Bank transfer,Yes,No,No,No
CUST-01607,11,30.02,312.44,Two year,DSL,Bank transfer,Yes,No,No,No
CUST-01608,43,74.17,3049.75,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01609,18,83.22,1574.2,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01610,10,42.25,406.79,Two year,DSL,Mailed check,No,No,Yes,No
CUST-01611,56,67.22,3929.77,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-01612,11,64.21,687.23,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-01613,49,111.21,5177.9,Two year,DSL,Credit card,No,No,No,Yes
CUST-01614,50,113.19,5865.33,Two year,Fiber optic,Electronic check,Yes,No,No,No
CUST-01615,5,27.06,134.62,Two year,No,Credit card,Yes,No,No,Yes
CUST-01616,13,125.0,1503.13,Two year,DSL,Mailed check,No,No,No,Yes
CUST-01617,58,45.03,2803.94,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01618,37,90.54,3161.18,Two year,Fiber optic,Electronic check,Yes,No,No,No
CUST-01619,9,90.29,793.55,Month-to-month,DSL,Bank transfer,Yes,No,No,Yes
CUST-01620,72,43.1,3046.0,One year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01621,20,78.84,1574.13,Month-to-month,Fiber optic,Credit card,Yes,No,No,No
CUST-01622,1,64.42,67.36,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-01623,67,80.3,4954.93,One year,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01624,2,72.54,155.12,Two year,DSL,Credit card,No,No,No,No
CUST-01625,40,95.71,3917.82,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01626,72,68.81,5311.55,Month-to-month,Fiber optic,Bank transfer,No,No,No,No
CUST-01627,42,62.97,2779.05,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01628,43,93.31,4286.99,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01629,28,80.93,2302.66,One year,DSL,Bank transfer,No,No,Yes,Yes
CUST-01630,10,84.56,826.29,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01631,42,51.05,2124.52,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01632,65,41.91,2793.03,Month-to-month,Fiber optic,Mailed check,No,Yes,No,Yes
CUST-01633,7,53.37,369.22,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-01634,64,52.1,3458.0,One year,Fiber optic,Credit card,Yes,Yes,No,Yes
CUST-01635,30,85.87,2407.87,Month-to-month,No,Electronic check,No,No,No,Yes
CUST-01636,39,90.42,3712.57,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-01637,12,63.28,723.42,Month-to-month,No,Electronic check,No,No,No,No
CUST-01638,45,101.34,4884.23,Month-to-month,No,Bank transfer,No,No,No,Yes
CUST-01639,14,99.84,1320.73,One year,Fiber optic,Electronic check,No,No,Yes,Yes
CUST-01640,20,72.84,1370.36,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,No
CUST-01641,52,47.27,2580.7,Month-to-month,Fiber optic,Mailed check,No,Yes,No,No
CUST-01642,4,104.81,440.62,One year,No,Bank transfer,No,Yes,No,No
CUST-01643,33,65.54,2245.44,Month-to-month,DSL,Credit card,Yes,Yes,No,No
CUST-01644,43,70.03,3233.18,One year,DSL,Mailed check,No,No,No,No
CUST-01645,10,58.85,566.89,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-01646,22,45.65,1056.79,Two year,No,Electronic check,No,No,No,Yes
CUST-01647,25,31.75,774.96,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
CUST-01648,48,82.19,3968.73,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No
CUST-01649,71,48.2,3392.41,Two year,Fiber optic,Credit card,Yes,No,No,No
CUST-01650,61,125.0,7022.14,One year,DSL,Mailed check,Yes,No,No,No
CUST-01651,14,40.93,579.85,One year,No,Electronic check,No,No,No,No
CUST-01652,2,36.82,76.56,Two year,DSL,Electronic check,No,Yes,Yes,No
CUST-01653,4,79.24,300.46,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,Yes
CUST-01654,43,103.7,4767.07,Two year,Fiber optic,Credit card,Yes,No,Yes,No
CUST-01655,12,68.55,826.6,One year,DSL,Electronic check,No,Yes,No,No
CUST-01656,17,80.73,1301.76,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01657,62,22.75,1443.44,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-01658,63,50.74,3039.05,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01659,61,41.23,2339.39,Two year,DSL,Credit card,No,No,No,No
CUST-01660,19,21.52,421.0,Month-to-month,No,Electronic check,No,No,No,No
CUST-01661,45,69.81,2945.77,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01662,44,18.0,742.1,One year,Fiber optic,Credit card,No,No,No,No
CUST-01663,14,35.27,512.74,One year,DSL,Bank transfer,Yes,No,No,No
CUST-01664,40,54.11,2010.36,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes
CUST-01665,38,47.05,1876.51,Two year,No,Bank transfer,Yes,No,No,No
CUST-01666,29,76.51,2323.92,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01667,55,74.33,3853.58,Two year,Fiber optic,Electronic check,Yes,No,No,No
CUST-01668,49,88.45,4346.8,Month-to-month,DSL,Electronic check,Yes,Yes,No,No
CUST-01669,39,85.06,3103.24,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,Yes
CUST-01670,53,94.38,5108.24,One year,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01671,55,66.95,3424.75,Month-to-month,DSL,Mailed check,No,No,No,Yes
CUST-01672,41,74.28,3262.07,Month-to-month,DSL,Credit card,No,Yes,No,No
CUST-01673,20,79.28,1511.45,Month-to-month,No,Credit card,No,No,No,No
CUST-01674,55,70.4,3985.31,One year,Fiber optic,Electronic check,No,No,No,No
CUST-01675,52,57.47,2810.71,Two year,Fiber optic,Electronic check,No,No,No,Yes
CUST-01676,71,59.02,3995.71,Two year,DSL,Bank transfer,Yes,No,No,No
CUST-01677,11,47.38,517.09,Two year,Fiber optic,Mailed check,No,No,No,No
CUST-01678,31,77.12,2418.68,Two year,Fiber optic,Electronic check,Yes,No,No,No
CUST-01679,67,64.74,4683.8,Month-to-month,No,Credit card,Yes,Yes,No,No
CUST-01680,38,51.08,1793.81,Month-to-month,No,Electronic check,Yes,No,No,Yes
CUST-01681,68,51.11,3197.62,Two year,Fiber optic,Electronic check,Yes,No,No,No
CUST-01682,1,37.95,37.04,Two year,DSL,Bank transfer,No,No,Yes,Yes
CUST-01683,3,90.49,265.66,Two year,DSL,Bank transfer,Yes,No,No,Yes
CUST-01684,58,68.89,4241.01,One year,Fiber optic,Mailed check,Yes,No,No,No
CUST-01685,26,46.29,1282.99,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-01686,38,86.41,3483.5,Two year,Fiber optic,Credit card,Yes,Yes,No,No
CUST-01687,31,53.55,1565.28,Two year,Fiber optic,Electronic check,No,Yes,No,No
CUST-01688,30,33.24,983.18,One year,No,Bank transfer,No,No,No,No
CUST-01689,68,91.51,6467.49,Two year,DSL,Electronic check,No,No,No,No
CUST-01690,7,54.11,367.41,One year,Fiber optic,Mailed check,No,Yes,No,No
CUST-01691,56,57.19,3286.29,Two year,DSL,Mailed check,Yes,Yes,No,No
CUST-01692,65,67.99,4233.48,Month-to-month,No,Mailed check,No,No,No,No
CUST-01693,48,94.42,4404.11,Two year,Fiber optic,Electronic check,No,Yes,No,No
CUST-01694,29,67.48,2069.77,Month-to-month,No,Credit card,Yes,Yes,No,No
CUST-01695,12,38.22,440.33,Month-to-month,No,Mailed check,No,Yes,No,Yes
CUST-01696,50,80.05,4299.85,Month-to-month,Fiber optic,Credit card,No,No,No,No
CUST-01697,34,55.36,1823.89,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-01698,11,112.31,1141.23,Month-to-month,DSL,Credit card,No,No,No,No
CUST-01699,26,66.97,1672.94,Two year,DSL,Bank transfer,Yes,No,No,No
CUST-01700,70,18.0,1193.71,Month-to-month,Fiber optic,Mailed check,No,Yes,No,No
CUST-01701,20,75.58,1513.25,Two year,Fiber optic,Bank transfer,No,No,Yes,Yes
CUST-01702,13,113.67,1386.14,Month-to-month,Fiber optic,Credit card,No,No,Yes,Yes
CUST-01703,50,104.82,5346.7,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-01704,15,110.94,1763.92,One year,DSL,Mailed check,Yes,No,No,Yes
CUST-01705,67,42.53,2786.83,One year,DSL,Bank transfer,No,No,No,No
CUST-01706,62,88.89,5218.86,Month-to-month,DSL,Bank transfer,No,No,No,No
CUST-01707,71,49.67,3470.16,Two year,Fiber optic,Mailed check,No,No,No,No
CUST-01708,66,72.38,4995.65,Two year,Fiber optic,Bank transfer,Yes,Yes,No,No
CUST-01709,18,36.45,665.7,One year,DSL,Mailed check,Yes,Yes,No,Yes
CUST-01710,16,51.53,771.86,Two year,DSL,Mailed check,Yes,No,No,No
CUST-01711,25,50.77,1276.8,One year,DSL,Bank transfer,No,No,Yes,Yes
CUST-01712,34,88.57,2996.0,One year,Fiber optic,Credit card,No,No,No,Yes
CUST-01713,64,86.22,5365.44,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes
CUST-01714,53,73.64,3659.48,Month-to-month,No,Electronic check,Yes,Yes,No,No
CUST-01715,47,34.59,1750.88,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes
CUST-01716,64,59.52,3611.83,One year,Fiber optic,Bank transfer,No,No,Yes,No
CUST-01717,47,49.09,2193.8,One year,DSL,Mailed check,No,No,No,Yes
CUST-01718,28,87.87,2320.84,Month-to-month,DSL,Mailed check,Yes,No,No,No
CUST-01719,30,95.28,2890.5,One year,No,Electronic check,No,No,No,Yes
CUST-01720,38,92.35,3477.67,Month-to-month,No,Credit card,Yes,No,No,Yes
CUST-01721,7,48.87,328.38,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-01722,54,18.0,961.02,Two year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01723,47,24.59,1187.82,Month-to-month,DSL,Electronic check,Yes,No,No,Yes
CUST-01724,53,101.12,5172.17,Month-to-month,No,Electronic check,No,No,No,No
CUST-01725,39,57.37,2386.08,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01726,57,48.98,2705.36,Month-to-month,No,Mailed check,No,No,No,Yes
CUST-01727,69,106.42,6988.38,One year,DSL,Mailed check,No,Yes,Yes,No
CUST-01728,42,97.36,4386.53,Two year,Fiber optic,Electronic check,No,No,No,No
CUST-01729,32,67.59,2270.35,One year,DSL,Electronic check,Yes,No,No,No
CUST-01730,8,59.96,467.64,One year,DSL,Electronic check,No,Yes,No,No
CUST-01731,57,63.83,3837.07,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-01732,66,72.45,4796.09,One year,Fiber optic,Electronic check,Yes,Yes,No,No
CUST-01733,51,105.4,5243.6,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01734,63,77.14,5123.89,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01735,63,84.42,5533.04,Two year,Fiber optic,Bank transfer,Yes,Yes,No,No
CUST-01736,58,95.06,5335.17,Month-to-month,DSL,Credit card,No,No,No,No
CUST-01737,37,38.93,1465.0,Month-to-month,DSL,Bank transfer,Yes,No,No,Yes
CUST-01738,8,85.12,666.73,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01739,1,59.93,55.15,Two year,No,Credit card,No,No,Yes,No
CUST-01740,15,18.0,289.95,Month-to-month,No,Credit card,No,Yes,Yes,Yes
CUST-01741,32,18.0,580.57,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-01742,54,42.57,2334.98,Two year,Fiber optic,Electronic check,Yes,No,No,No
CUST-01743,33,79.75,2673.81,Month-to-month,DSL,Bank transfer,No,Yes,No,Yes
CUST-01744,2,69.73,140.59,Two year,Fiber optic,Credit card,No,No,Yes,Yes
CUST-01745,16,71.42,1104.33,Month-to-month,No,Credit card,Yes,Yes,No,Yes
CUST-01746,71,113.82,8690.97,One year,DSL,Bank transfer,No,Yes,No,Yes
CUST-01747,72,36.54,2682.1,Two year,Fiber optic,Bank transfer,No,No,No,No
CUST-01748,28,66.34,1908.32,Month-to-month,DSL,Credit card,No,No,No,No
CUST-01749,58,74.31,4278.81,One year,DSL,Electronic check,No,No,No,No
CUST-01750,52,49.33,2478.09,Month-to-month,No,Electronic check,No,No,Yes,No
CUST-01751,68,67.68,4281.44,One year,Fiber optic,Credit card,No,Yes,No,No
CUST-01752,64,28.6,1786.54,Two year,No,Electronic check,No,No,No,Yes
CUST-01753,46,100.84,4398.25,One year,Fiber optic,Mailed check,No,Yes,No,No
CUST-01754,29,50.64,1506.65,Two year,DSL,Electronic check,No,Yes,No,No
CUST-01755,46,115.75,5647.38,One year,No,Electronic check,No,Yes,No,No
CUST-01756,23,66.22,1474.99,One year,Fiber optic,Electronic check,No,Yes,Yes,No
CUST-01757,26,91.67,2319.69,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,No
CUST-01758,44,65.72,2970.5,One year,DSL,Mailed check,Yes,No,No,No
CUST-01759,42,66.26,2626.75,Two year,No,Bank transfer,No,No,No,No
CUST-01760,42,52.98,2378.05,One year,Fiber optic,Electronic check,Yes,No,No,No
CUST-01761,28,69.86,1913.47,Month-to-month,DSL,Credit card,No,Yes,No,No
CUST-01762,30,74.63,2096.04,Month-to-month,DSL,Bank transfer,No,No,No,Yes
CUST-01763,1,48.18,45.67,One year,Fiber optic,Credit card,No,No,No,No
CUST-01764,44,64.0,3010.98,Two year,DSL,Mailed check,No,No,No,No
CUST-01765,42,52.36,2110.14,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
CUST-01766,68,122.19,8524.64,Month-to-month,Fiber optic,Credit card,No,Yes,No,No
CUST-01767,37,64.85,2267.45,Month-to-month,No,Credit card,No,No,No,Yes
CUST-01768,34,104.09,3365.85,Month-to-month,Fiber optic,Electronic check,No,No,No,No
CUST-01769,5,62.31,330.45,Two year,No,Bank transfer,Yes,Yes,No,No
CUST-01770,15,73.22,1036.45,Month-to-month,DSL,Bank transfer,Yes,No,No,Yes
CUST-01771,25,35.29,814.32,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
CUST-01772,28,56.27,1575.87,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,No
CUST-01773,27,72.05,2058.25,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01774,29,105.06,2961.91,Two year,DSL,Electronic check,No,No,No,Yes
CUST-01775,56,72.33,3809.5,Month-to-month,DSL,Credit card,Yes,No,Yes,No
CUST-01776,10,100.21,1079.42,Month-to-month,DSL,Mailed check,No,No,No,Yes
CUST-01777,24,82.38,2033.03,Month-to-month,Fiber optic,Credit card,Yes,No,No,No
CUST-01778,12,106.06,1344.13,Two year,Fiber optic,Bank transfer,No,Yes,Yes,No
CUST-01779,23,65.58,1569.19,Two year,Fiber optic,Credit card,No,No,No,Yes
CUST-01780,50,124.37,6415.74,Month-to-month,DSL,Mailed check,Yes,No,Yes,No
CUST-01781,4,55.35,217.31,One year,Fiber optic,Mailed check,Yes,No,No,Yes
CUST-01782,25,48.6,1180.85,Month-to-month,DSL,Electronic check,No,No,Yes,No
CUST-01783,2,37.96,78.56,One year,DSL,Bank transfer,Yes,No,Yes,No
CUST-01784,69,122.94,8777.0,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-01785,53,86.67,4924.68,Two year,DSL,Bank transfer,No,Yes,Yes,No
CUST-01786,18,58.98,1073.3,Two year,DSL,Mailed check,Yes,Yes,Yes,No
CUST-01787,15,96.98,1406.9,Month-to-month,No,Electronic check,Yes,No,No,No
CUST-01788,8,83.5,666.88,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,Yes
CUST-01789,35,114.19,4069.37,Month-to-month,DSL,Credit card,No,No,Yes,Yes
CUST-01790,55,29.85,1622.5,Month-to-month,Fiber optic,Mailed check,No,No,No,No
CUST-01791,43,60.63,2728.53,Month-to-month,DSL,Bank transfer,Yes,No,No,No
CUST-01792,64,55.9,3626.03,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-01793,25,19.63,452.23,Two year,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01794,21,92.45,1963.14,Month-to-month,DSL,Mailed check,No,No,No,No
CUST-01795,35,60.51,2163.12,Two year,DSL,Bank transfer,Yes,Yes,No,No
CUST-01796,15,84.75,1355.71,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,Yes
CUST-01797,71,123.63,8656.56,Month-to-month,DSL,Electronic check,No,No,No,No
CUST-01798,14,58.52,829.04,Month-to-month,Fiber optic,Credit card,No,No,No,Yes
CUST-01799,35,56.89,1983.18,Two year,No,Mailed check,No,No,No,No
CUST-01800,38,69.85,2667.74,Month-to-month,DSL,Electronic check,Yes,No,No,Yes
CUST-01801,5,90.69,422.06,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-01802,34,53.4,1931.01,One year,No,Mailed check,No,Yes,Yes,No
CUST-01803,33,51.86,1823.76,One year,DSL,Bank transfer,Yes,No,No,No
CUST-01804,19,92.37,1768.53,One year,Fiber optic,Mailed check,No,Yes,No,Yes
CUST-01805,10,76.09,767.79,Month-to-month,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01806,4,18.0,66.9,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,No
CUST-01807,1,37.59,38.18,Two year,No,Electronic check,No,No,No,Yes
CUST-01808,35,103.03,3565.17,One year,No,Credit card,Yes,No,Yes,No
CUST-01809,7,76.65,554.5,One year,DSL,Electronic check,No,No,No,Yes
CUST-01810,70,48.71,3162.63,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No
CUST-01811,18,62.91,1170.59,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
CUST-01812,47,67.32,3056.16,Two year,No,Electronic check,No,No,No,No
CUST-01813,49,84.66,4249.03,One year,Fiber optic,Electronic check,Yes,No,No,No
CUST-01814,36,34.4,1263.59,Month-to-month,DSL,Electronic check,No,Yes,No,No
CUST-01815,64,46.82,2865.52,Two year,Fiber optic,Credit card,No,Yes,No,No
CUST-01816,8,73.55,582.79,One year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01817,17,64.6,1157.17,Month-to-month,DSL,Credit card,Yes,Yes,No,No
CUST-01818,19,80.72,1559.59,Month-to-month,No,Bank transfer,Yes,No,No,No
CUST-01819,10,37.49,349.03,One year,DSL,Bank transfer,Yes,No,No,No
CUST-01820,22,75.57,1647.35,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01821,23,93.2,2079.04,One year,Fiber optic,Bank transfer,No,No,No,Yes
CUST-01822,56,78.68,4505.94,One year,No,Mailed check,Yes,No,No,No
CUST-01823,22,70.34,1575.85,Month-to-month,DSL,Credit card,No,Yes,No,Yes
CUST-01824,64,64.7,3816.43,Two year,DSL,Credit card,Yes,No,No,No
CUST-01825,56,46.96,2675.07,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
CUST-01826,65,65.27,4401.97,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,No
CUST-01827,8,97.23,811.28,One year,Fiber optic,Bank transfer,No,Yes,No,No
CUST-01828,71,64.14,4232.6,One year,No,Bank transfer,No,No,No,No
CUST-01829,45,45.64,1989.28,Month-to-month,DSL,Electronic check,Yes,No,No,No
CUST-01830,71,55.19,3869.13,One year,Fiber optic,Bank transfer,No,No,No,No
CUST-01831,26,71.82,1771.65,Two year,Fiber optic,Credit card,No,Yes,No,No
CUST-01832,69,58.04,3953.97,Two year,No,Electronic check,Yes,Yes,No,Yes
CUST-01833,43,78.65,3149.88,Two year,DSL,Mailed check,No,No,No,No
CUST-01834,6,79.55,447.76,Month-to-month,DSL,Electronic check,No,No,No,Yes
CUST-01835,30,88.34,2721.73,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes
CUST-01836,10,101.17,973.27,Month-to-month,No,Electronic check,No,Yes,No,Yes
CUST-01837,68,90.9,6390.28,Month-to-month,No,Electronic check,Yes,No,Yes,No
CUST-01838,22,44.58,909.85,One year,DSL,Electronic check,No,No,Yes,No
